,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
1532,Thu Jun 17 09:29:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,lsrlinda,333026,4413,5001,,,GBNEWS,,London,2021-06-17 09:29:16+00:00
1533,Thu Jun 17 09:29:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Baahubali ani filters eskunnapude meka la manda sagam sachindi inka Saaho gurinchi enduku cricket Team head jeevitam lo touch cheydam kuda doubte ellu kuda matladetolle chal https://t.co/Rv3B0hswZ5,Baahubali ani filters eskunnapude meka la manda sagam sachindi inka Saaho gurinchi enduku cricket Team head jeevitam lo touch cheydam kuda doubte ellu kuda matladetolle chal,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,HemuSavii,94689,7629,2383,,,DhonifiedRebel,,Chitradurga Karnataka,2021-06-17 09:29:17+00:00
1534,Thu Jun 17 09:29:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hello warga twitter &amp; warga Johor Bahru🥰

Tyra ada jual KEK TAPAK KUDA PERISA NUTELLA ‼️‼️ 

RM 20 sahaja, delivery charges mengikut kawasan. 

Siapa yang nak, boleh PM tyra okay 👌🏻

Kalau tak nak order, minta share atau RT pun boleh hehe 🥰😘 https://t.co/q2XqR1lGCq",Hello warga twitter amp warga Johor BahruTyra ada jual KEK TAPAK KUDA PERISA NUTELLA RM sahaja delivery charges mengikut kawasan Siapa yang nak boleh PM tyra okay Kalau tak nak order minta share atau RT pun boleh hehe,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,in,0,0,mlrndzha,53030,882,393,,,ityrasardon,,Ampang,2021-06-17 09:29:19+00:00
1535,Thu Jun 17 09:29:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Jerziiii,292534,19348,13348,,,youngichu,,EARTH,2021-06-17 09:29:20+00:00
1536,Thu Jun 17 09:29:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","welkin moon giveaway bc i finally have money!

-u gotta be fine with me logging into your account or giving me a venmo
-mobile/pc only :(
-like and rt (follow would be appreciated, i fb accs with similar interests!)
-reply ur fave character and why for xtra entry
-ends june 28th https://t.co/9fFE4tuOlH",welkin moon giveaway bc finally money -u got ta fine logging account giving venmo-mobile/pc -like rt follow would appreciated fb accs similar interests -reply ur fave character xtra entry-ends june th,"Sentiment(polarity=0.15416666666666667, subjectivity=0.5)",0.15416666666666667,0.5,en,0,0,Genshxn_Impxctt,498,158,233,,,siilveon,,Main-yanfei-razor (kinda),2021-06-17 09:29:23+00:00
1537,Thu Jun 17 09:29:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🇨🇳China’s Mega Project for carbon neutrality is now in full operation

Wudongde Hydropower Station, the world’s seventh-largest one has been completed in 6 years.

⚡️10,200 MW installed capacity 
⚡️38.9 Billion kWh electricity generated annually https://t.co/ZD4pfja70m","Chinas Mega Project carbon neutrality full operationWudongde Hydropower Station worlds seventh-largest one completed years.10,200 MW installed capacity Billion kWh electricity generated annually","Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55,en,0,0,PAWANSH06345241,1934,161,594,,,shen_shiwei,,"Biratnagar,  Nepal ",2021-06-17 09:29:30+00:00
1538,Thu Jun 17 09:29:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6 Years back ochina Srimanthudu ne kottaledu, appude ardamaindi mirento mee range ento 

Babu kali gotiki kuda sariporu miru 👍 https://t.co/3wkDNZRE0r",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,urstruly_AV,3565,39,186,,,ursMassDHFM,,"Bengaluru, India",2021-06-17 09:29:33+00:00
1539,Thu Jun 17 09:29:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ChibuzoFelix_1,98685,32664,10803,,,youngichu,,Nigeria,2021-06-17 09:29:34+00:00
1540,Thu Jun 17 09:29:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Ayjusthere,15805,1029,253,,,youngichu,,,2021-06-17 09:29:35+00:00
1541,Thu Jun 17 09:29:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Last decade lo atleast oka territory lo kuda day 1 kottani movies(ap/tg)

MB-Brahmotsavam,Spyder 
Pk-panja,Teenmar,Gopala gopala 
PB-Mr perfect, Rebel, Mirchi 
NTR-Rabhasa,Ramaya vastayava,Temper,NKP
RC-Yevadu,toofan,Dhruva,Rangasthalam,orange,GAV
AA- All
@urstrulyMahesh😎",Last decade lo atleast oka territory lo kuda day kottani movies ap/tg MB-Brahmotsavam Spyder Pk-panja Teenmar Gopala gopala PB-Mr perfect Rebel Mirchi NTR-Rabhasa Ramaya vastayava Temper NKPRC-Yevadu toofan Dhruva Rangasthalam orange GAVAA- All,"Sentiment(polarity=0.5, subjectivity=0.5333333333333333)",0.5,0.5333333333333333,in,0,0,_Ganesh_here,81817,832,667,,,AAnaluguruu,,,2021-06-17 09:29:37+00:00
1542,Thu Jun 17 09:29:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,Galbrant,25797,141,1202,,,DrSimEvans,,"Florida, USA",2021-06-17 09:29:39+00:00
1543,Thu Jun 17 09:29:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","24Hrs Teaser likes Records From 2015

Sgs (Bday Teaser)
Nkp
Sgs (2nd Teaser)
Jg 
Ktm
Jlk
Agv
Saaho
RRR- Ram Charan
RRR- Ntr 

Okka Teaser record ledhu Villa bathukki ,Ads veskuni Kalyan Ram Record kotinatu Views record veskuntaru ,villu kuda youtube gurinchi matladtam",Hrs Teaser likes Records From Sgs Bday Teaser NkpSgs 2nd Teaser Jg KtmJlkAgvSaahoRRR- Ram CharanRRR- Ntr Okka Teaser record ledhu Villa bathukki Ads veskuni Kalyan Ram Record kotinatu Views record veskuntaru villu kuda youtube gurinchi matladtam,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,tl,0,0,KnrSurya,20364,36,42,,,RusthumHere,,,2021-06-17 09:29:40+00:00
1544,Thu Jun 17 09:29:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We've partnered with @LBuyout, @SoSEnterprise and Southern Uplands Partnership to launch a challenge to companies to find an innovative tech solution to tackling climate change through land use.  
Challenge out to tender through @CivTechScotland",We 've partnered Southern Uplands Partnership launch challenge companies find innovative tech solution tackling climate change land use Challenge tender,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,LBuyout,521,3218,2331,,,"JohnMuirTrust, LBuyout, SoSEnterprise",,"Langholm, Scotland",2021-06-17 09:29:41+00:00
1545,Thu Jun 17 09:29:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,Emperatriz1827,500258,13027,12180,,,DrSimEvans,,"Dubai, UAE ",2021-06-17 09:29:43+00:00
1546,Thu Jun 17 09:29:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,iam_djcyb3r,67764,10763,6981,,,youngichu,,Your Ears ,2021-06-17 09:29:45+00:00
1547,Thu Jun 17 09:29:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,king_fahard,70725,14509,6363,,,youngichu,, City Of Kings 👑,2021-06-17 09:29:47+00:00
1548,Thu Jun 17 09:29:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BigfitIve,25262,1615,1733,,,youngichu,,"Lagos, Nigeria",2021-06-17 09:29:48+00:00
1549,Thu Jun 17 09:29:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is  @BambaForge mini clever knife forged out of high - carbon steel. It makes kitchen work more easier because of its sharp blade. 
It comes with a sheath ( pocket) 
This is all Ugandan made. 
Sold at 50k only. https://t.co/VfyYeYotkM",This mini clever knife forged high carbon steel It makes kitchen work easier sharp blade It comes sheath pocket This Ugandan made Sold k,"Sentiment(polarity=0.06722222222222222, subjectivity=0.7077777777777777)",0.06722222222222222,0.7077777777777777,en,0,0,IanFirmino,22406,25031,5545,,,"brintonmarcus, BambaForge",,Kireka,2021-06-17 09:29:50+00:00
1550,Thu Jun 17 09:29:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,iamronnieeazi,23991,2734,771,,,youngichu,,"Kampala, Uganda",2021-06-17 09:29:53+00:00
1551,Thu Jun 17 09:29:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Koduku blockbuster talk(dhruva) tho kuda Bo wise Above Average Status Pettadu
Babai emo comeback film(VS) + Blockbuster talk tho Average Status Pettadu
Inka Bwass Big Budget(Syeraa) + Unanimous Talk tho Flop status pettadu😤

Mirentra Craze, Stardom Gurinchi matladedi #MegaMandha https://t.co/g4Ia898Glw",Koduku blockbuster talk dhruva tho kuda Bo wise Above Average Status PettaduBabai emo comeback film VS Blockbuster talk tho Average Status PettaduInka Bwass Big Budget Syeraa Unanimous Talk tho Flop status pettaduMirentra Craze Stardom Gurinchi matladedi,"Sentiment(polarity=0.07999999999999999, subjectivity=0.38)",0.07999999999999999,0.38,en,0,0,RebelStarStann,8443,112,246,,,im_ravirebel,,,2021-06-17 09:29:57+00:00
1552,Thu Jun 17 09:30:00 +0000 2021,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Nobel Laureate William Nordhaus, as adament as always on the need for pricing carbon, but is that a new note I hear on support for low-carbon technologies? https://t.co/5EH46o25OE",Nobel Laureate William Nordhaus adament always need pricing carbon new note I hear support low-carbon technologies,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,CICERO_klima,18565,12562,2381,,,SKallbekken,,"Oslo, Norway",2021-06-17 09:30:00+00:00
1553,Thu Jun 17 09:30:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Baahubali ani filters eskunnapude meka la manda sagam sachindi inka Saaho gurinchi enduku cricket Team head jeevitam lo touch cheydam kuda doubte ellu kuda matladetolle chal https://t.co/Rv3B0hswZ5,Baahubali ani filters eskunnapude meka la manda sagam sachindi inka Saaho gurinchi enduku cricket Team head jeevitam lo touch cheydam kuda doubte ellu kuda matladetolle chal,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,KING__SALAAR,5058,120,306,,,DhonifiedRebel,,,2021-06-17 09:30:01+00:00
1554,Thu Jun 17 09:30:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ever wonder why banks started selling airtime? They make over N50m daily. With 10k, you too can start ur own VTU Business.
Interested? 👉https://t.co/YY156m0Nwc

Lagos | Wike | Abuja | Burna | Yaba | Will | Adamu | Lai | Ramos | Fulani | Madrid | Coca-Cola | Heineken | Nigerians https://t.co/ppXYmqW3tZ",Ever wonder banks started selling airtime They make N50m daily With k start ur VTU Business.Interested Wike Abuja Burna Yaba Will Adamu Lai Ramos Fulani Madrid Coca-Cola Heineken Nigerians,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Curvy_jennie,24022,5710,4970,,,youngichu,,Link to my tweets below👇,2021-06-17 09:30:04+00:00
